index,time,px,py,pz,qx,qy,qz,qw
101,1761145927.266836,0.363561387450872,-0.11325053568178815,0.13523024361757374,0.9828881542505875,0.18417886440615364,-0.0015869508508001976,0.0012334575607829063
102,1761145927.3481011,0.3852351109690911,-0.08185219918834653,0.1455460296638726,0.9805622412637992,0.1960726282687963,0.0045589288405884585,0.0052369711419997635
103,1761145927.4269936,0.3852351109690911,-0.08185219918834653,0.1455460296638726,0.9805622412637992,0.1960726282687963,0.0045589288405884585,0.0052369711419997635
104,1761145927.5042756,0.41035715873052175,-0.045738053880135084,0.16105268324182398,0.9767577902558067,0.21409685186699629,0.008172304751363144,0.005909828855748512
105,1761145927.5818138,0.41035715873052175,-0.045738053880135084,0.16105268324182398,0.9767577902558067,0.21409685186699629,0.008172304751363144,0.005909828855748512
106,1761145927.657472,0.4364150425235438,-0.007638225896920517,0.18078686434957042,0.9717885518295813,0.23552236592142692,0.010842761510928464,0.00579346034062107
107,1761145927.7367787,0.4364150425235438,-0.007638225896920517,0.18078686434957042,0.9717885518295813,0.23552236592142692,0.010842761510928464,0.00579346034062107
108,1761145927.8139014,0.46342916083465985,0.03063965938679225,0.20161314004235548,0.9650798973703364,0.2615510785946222,0.014155958370236088,0.002503395328630527
109,1761145927.8903844,0.46342916083465985,0.03063965938679225,0.20161314004235548,0.9650798973703364,0.2615510785946222,0.014155958370236088,0.002503395328630527
110,1761145927.9665616,0.49061200934229426,0.06607574463171326,0.22160127953470543,0.9574053865924367,0.28802147588195315,0.020011647317800117,-0.00358332431242442
111,1761145928.0424924,0.49061200934229426,0.06607574463171326,0.22160127953470543,0.9574053865924367,0.28802147588195315,0.020011647317800117,-0.00358332431242442
112,1761145928.1196477,0.514641573467936,0.09747967342067311,0.24003470346305578,0.9478565992985543,0.3178124574264627,0.022300105195569096,-0.007775599727534946
113,1761145928.1988745,0.514641573467936,0.09747967342067311,0.24003470346305578,0.9478565992985543,0.3178124574264627,0.022300105195569096,-0.007775599727534946
114,1761145928.2765977,0.5345557331227109,0.12356842116260151,0.25549606070340547,0.9376112334330142,0.3469527768998083,0.020749614259876408,-0.008539711278876145
115,1761145928.3537173,0.5345557331227109,0.12356842116260151,0.25549606070340547,0.9376112334330142,0.3469527768998083,0.020749614259876408,-0.008539711278876145
116,1761145928.432267,0.5509217572970023,0.14240735454204298,0.26515121947521303,0.928114811104604,0.37178376097341326,0.017782689120366513,-0.007610702300228891
117,1761145928.5088499,0.5509217572970023,0.14240735454204298,0.26515121947521303,0.928114811104604,0.37178376097341326,0.017782689120366513,-0.007610702300228891
118,1761145928.588993,0.5615923188502021,0.15360661087903751,0.27208943680746805,0.9202304896197636,0.3910558606981817,0.014674718170553611,-0.005489072490881861
119,1761145928.6667635,0.5615923188502021,0.15360661087903751,0.27208943680746805,0.9202304896197636,0.3910558606981817,0.014674718170553611,-0.005489072490881861
120,1761145928.7436452,0.5649161415370729,0.15531180594973568,0.2746410854251231,0.9140171037883696,0.4054839846011411,0.011589719512680405,-0.003923012331943302
121,1761145928.8219595,0.5649161415370729,0.15531180594973568,0.2746410854251231,0.9140171037883696,0.4054839846011411,0.011589719512680405,-0.003923012331943302
122,1761145928.9012988,0.5625718116169125,0.14845145620817393,0.2729856096442372,0.9101707261381986,0.4141911765901875,0.004703765376446444,-0.0026425413797768692
123,1761145928.980973,0.5625718116169125,0.14845145620817393,0.2729856096442372,0.9101707261381986,0.4141911765901875,0.004703765376446444,-0.0026425413797768692
124,1761145929.057389,0.5540087304380401,0.13224927603854653,0.26629029484391187,0.9089206485372064,0.4168962155824655,-0.0073512680311861416,0.0009659346850188489
125,1761145929.1367965,0.5540087304380401,0.13224927603854653,0.26629029484391187,0.9089206485372064,0.4168962155824655,-0.0073512680311861416,0.0009659346850188489
